"ch_version","name","value","changed","description","min","max","readonly","type","default","alias_for"
"23.3.4.17","throw_on_error_from_cache_on_write_operations","0",0,"Ignore error from cache when caching on write operations (INSERT, merges)",\N,\N,0,"Bool","0",""
"23.3.4.17","load_marks_asynchronously","0",0,"Load MergeTree marks asynchronously",\N,\N,0,"Bool","0",""
"23.3.4.17","enable_filesystem_read_prefetches_log","0",0,"Log to system.filesystem prefetch_log during query. Should be used only for testing or debugging, not recommended to be turned on by default",\N,\N,0,"Bool","0",""
"23.3.4.17","allow_prefetched_read_pool_for_remote_filesystem","0",0,"Prefer prefethed threadpool if all parts are on remote filesystem",\N,\N,0,"Bool","0",""
"23.3.4.17","allow_prefetched_read_pool_for_local_filesystem","0",0,"Prefer prefethed threadpool if all parts are on remote filesystem",\N,\N,0,"Bool","0",""
"23.3.4.17","filesystem_prefetch_step_bytes","0",0,"Prefetch step in bytes. Zero means `auto` - approximately the best prefetch step will be auto deduced, but might not be 100% the best. The actual value might be different because of setting filesystem_prefetch_min_bytes_for_single_read_task",\N,\N,0,"UInt64","0",""
"23.3.4.17","filesystem_prefetch_step_marks","0",0,"Prefetch step in marks. Zero means `auto` - approximately the best prefetch step will be auto deduced, but might not be 100% the best. The actual value might be different because of setting filesystem_prefetch_min_bytes_for_single_read_task",\N,\N,0,"UInt64","0",""
"23.3.4.17","filesystem_prefetch_min_bytes_for_single_read_task","8388608",0,"Do not parallelize within one file read less than this amount of bytes. E.g. one reader will not receive a read task of size less than this amount. This setting is recommended to avoid spikes of time for aws getObject requests to aws",\N,\N,0,"UInt64","8388608",""
"23.3.4.17","filesystem_prefetch_max_memory_usage","1073741824",0,"Maximum memory usage for prefetches. Zero means unlimited",\N,\N,0,"UInt64","1073741824",""
"23.3.4.17","filesystem_prefetches_limit","0",0,"Maximum number of prefetches. Zero means unlimited. A setting `filesystem_prefetches_max_memory_usage` is more recommended if you want to limit the number of prefetches",\N,\N,0,"UInt64","0",""
"23.3.4.17","use_structure_from_insertion_table_in_table_functions","2",0,"Use structure from insertion table instead of schema inference from data. Possible values: 0 - disabled, 1 - enabled, 2 - auto",\N,\N,0,"UInt64","2",""
"23.3.4.17","http_max_tries","10",0,"Max attempts to read via http.",\N,\N,0,"UInt64","10",""
"23.3.4.17","http_retry_initial_backoff_ms","100",0,"Min milliseconds for backoff, when retrying read via http",\N,\N,0,"UInt64","100",""
"23.3.4.17","http_retry_max_backoff_ms","10000",0,"Max milliseconds for backoff, when retrying read via http",\N,\N,0,"UInt64","10000",""
"23.3.4.17","force_remove_data_recursively_on_drop","0",0,"Recursively remove data on DROP query. Avoids 'Directory not empty' error, but may silently remove detached data",\N,\N,0,"Bool","0",""
"23.3.4.17","check_table_dependencies","1",0,"Check that DDL query (such as DROP TABLE or RENAME) will not break dependencies",\N,\N,0,"Bool","1",""
"23.3.4.17","check_referential_table_dependencies","0",0,"Check that DDL query (such as DROP TABLE or RENAME) will not break referential dependencies",\N,\N,0,"Bool","0",""
"23.3.4.17","use_local_cache_for_remote_storage","1",0,"Use local cache for remote storage like HDFS or S3, it's used for remote table engine only",\N,\N,0,"Bool","1",""
"23.3.4.17","allow_unrestricted_reads_from_keeper","0",0,"Allow unrestricted (without condition on path) reads from system.zookeeper table, can be handy, but is not safe for zookeeper",\N,\N,0,"Bool","0",""
"23.3.4.17","allow_deprecated_database_ordinary","0",0,"Allow to create databases with deprecated Ordinary engine",\N,\N,0,"Bool","0",""
"23.3.4.17","allow_deprecated_syntax_for_merge_tree","0",0,"Allow to create *MergeTree tables with deprecated engine definition syntax",\N,\N,0,"Bool","0",""
"23.3.4.17","allow_asynchronous_read_from_io_pool_for_merge_tree","0",0,"Use background I/O pool to read from MergeTree tables. This setting may increase performance for I/O bound queries",\N,\N,0,"Bool","0",""
"23.3.4.17","max_streams_for_merge_tree_reading","0",0,"If is not zero, limit the number of reading streams for MergeTree table.",\N,\N,0,"UInt64","0",""
"23.3.4.17","force_grouping_standard_compatibility","1",0,"Make GROUPING function to return 1 when argument is not used as an aggregation key",\N,\N,0,"Bool","1",""
"23.3.4.17","schema_inference_use_cache_for_file","1",0,"Use cache in schema inference while using file table function",\N,\N,0,"Bool","1",""
"23.3.4.17","schema_inference_use_cache_for_s3","1",0,"Use cache in schema inference while using s3 table function",\N,\N,0,"Bool","1",""
"23.3.4.17","schema_inference_use_cache_for_hdfs","1",0,"Use cache in schema inference while using hdfs table function",\N,\N,0,"Bool","1",""
"23.3.4.17","schema_inference_use_cache_for_url","1",0,"Use cache in schema inference while using url table function",\N,\N,0,"Bool","1",""
"23.3.4.17","schema_inference_cache_require_modification_time_for_url","1",0,"Use schema from cache for URL with last modification time validation (for urls with Last-Modified header)",\N,\N,0,"Bool","1",""
"23.3.4.17","compatibility","",0,"Changes other settings according to provided ClickHouse version. If we know that we changed some behaviour in ClickHouse by changing some settings in some version, this compatibility setting will control these settings",\N,\N,0,"String","",""
"23.3.4.17","additional_table_filters","{}",0,"Additional filter expression which would be applied after reading from specified table. Syntax: {'table1': 'expression', 'database.table2': 'expression'}",\N,\N,0,"Map","{}",""
"23.3.4.17","additional_result_filter","",0,"Additional filter expression which would be applied to query result",\N,\N,0,"String","",""
"23.3.4.17","workload","default",0,"Name of workload to be used to access resources",\N,\N,0,"String","default",""
"23.3.4.17","allow_experimental_funnel_functions","0",0,"Enable experimental functions for funnel analysis.",\N,\N,0,"Bool","0",""
"23.3.4.17","allow_experimental_nlp_functions","0",0,"Enable experimental functions for natural language processing.",\N,\N,0,"Bool","0",""
"23.3.4.17","allow_experimental_hash_functions","0",0,"Enable experimental hash functions (hashid, etc)",\N,\N,0,"Bool","0",""
"23.3.4.17","allow_experimental_object_type","0",0,"Allow Object and JSON data types",\N,\N,0,"Bool","0",""
"23.3.4.17","allow_experimental_query_cache","0",0,"Enable experimental query cache",\N,\N,0,"Bool","0",""
"23.3.4.17","insert_deduplication_token","",0,"If not empty, used for duplicate detection instead of data digest",\N,\N,0,"String","",""
"23.3.4.17","ann_index_select_query_params","",0,"Parameters passed to ANN indexes in SELECT queries, the format is 'param1=x, param2=y, ...'",\N,\N,0,"String","",""
"23.3.4.17","max_limit_for_ann_queries","1000000",0,"Maximum limit value for using ANN indexes is used to prevent memory overflow in search queries for indexes",\N,\N,0,"UInt64","1000000",""
"23.3.4.17","allow_experimental_annoy_index","0",0,"Allows to use Annoy index. Disabled by default because this feature is experimental",\N,\N,0,"Bool","0",""
"23.3.4.17","count_distinct_optimization","0",0,"Rewrite count distinct to subquery of group by",\N,\N,0,"Bool","0",""
"23.3.4.17","throw_on_unsupported_query_inside_transaction","1",0,"Throw exception if unsupported query is used inside transaction",\N,\N,0,"Bool","1",""
"23.3.4.17","wait_changes_become_visible_after_commit_mode","wait_unknown",0,"Wait for committed changes to become actually visible in the latest snapshot",\N,\N,0,"TransactionsWaitCSNMode","wait_unknown",""
"23.3.4.17","implicit_transaction","0",0,"If enabled and not already inside a transaction, wraps the query inside a full transaction (begin + commit or rollback)",\N,\N,0,"Bool","0",""
"23.3.4.17","throw_if_no_data_to_insert","1",0,"Enables or disables empty INSERTs, enabled by default",\N,\N,0,"Bool","1",""
"23.3.4.17","compatibility_ignore_auto_increment_in_create_table","0",0,"Ignore AUTO_INCREMENT keyword in column declaration if true, otherwise return error. It simplifies migration from MySQL",\N,\N,0,"Bool","0",""
"23.3.4.17","multiple_joins_try_to_keep_original_names","0",0,"Do not add aliases to top level expression list on multiple joins rewrite",\N,\N,0,"Bool","0",""
"23.3.4.17","grace_hash_join_initial_buckets","1",0,"Initial number of grace hash join buckets",\N,\N,0,"UInt64","1",""
"23.3.4.17","grace_hash_join_max_buckets","1024",0,"Limit on the number of grace hash join buckets",\N,\N,0,"UInt64","1024",""
"23.3.4.17","optimize_distinct_in_order","0",0,"This optimization has a bug and it is disabled. Enable DISTINCT optimization if some columns in DISTINCT form a prefix of sorting. For example, prefix of sorting key in merge tree or ORDER BY statement",\N,\N,0,"Bool","0",""
"23.3.4.17","optimize_sorting_by_input_stream_properties","1",0,"Optimize sorting by sorting properties of input stream",\N,\N,0,"Bool","1",""
"23.3.4.17","insert_keeper_max_retries","20",0,"Max retries for keeper operations during insert",\N,\N,0,"UInt64","20",""
"23.3.4.17","insert_keeper_retry_initial_backoff_ms","100",0,"Initial backoff timeout for keeper operations during insert",\N,\N,0,"UInt64","100",""
"23.3.4.17","insert_keeper_retry_max_backoff_ms","10000",0,"Max backoff timeout for keeper operations during insert",\N,\N,0,"UInt64","10000",""
"23.3.4.17","insert_keeper_fault_injection_probability","0",0,"Approximate probability of failure for a keeper request during insert. Valid value is in interval [0.0f, 1.0f]",\N,\N,0,"Float","0",""
"23.3.4.17","insert_keeper_fault_injection_seed","0",0,"0 - random seed, otherwise the setting value",\N,\N,0,"UInt64","0",""
"23.3.4.17","force_aggregation_in_order","0",0,"Force use of aggregation in order on remote nodes during distributed aggregation. PLEASE, NEVER CHANGE THIS SETTING VALUE MANUALLY!",\N,\N,0,"Bool","0",""
"23.3.4.17","http_max_request_param_data_size","10485760",0,"Limit on size of request data used as a query parameter in predefined HTTP requests.",\N,\N,0,"UInt64","10485760",""
"23.3.4.17","allow_experimental_undrop_table_query","0",0,"Allow to use undrop query to restore dropped table in a limited time",\N,\N,0,"Bool","0",""
"23.3.4.17","max_memory_usage_for_all_queries","0",0,"Obsolete setting, does nothing.",\N,\N,0,"UInt64","0",""
"23.3.4.17","multiple_joins_rewriter_version","0",0,"Obsolete setting, does nothing.",\N,\N,0,"UInt64","0",""
"23.3.4.17","enable_debug_queries","0",0,"Obsolete setting, does nothing.",\N,\N,0,"Bool","0",""
"23.3.4.17","allow_experimental_database_atomic","1",0,"Obsolete setting, does nothing.",\N,\N,0,"Bool","1",""
"23.3.4.17","allow_experimental_bigint_types","1",0,"Obsolete setting, does nothing.",\N,\N,0,"Bool","1",""
"23.3.4.17","allow_experimental_window_functions","1",0,"Obsolete setting, does nothing.",\N,\N,0,"Bool","1",""
"23.3.4.17","allow_experimental_lightweight_delete","1",0,"Obsolete setting, does nothing.",\N,\N,0,"Bool","1",""
"23.3.4.17","async_insert_stale_timeout_ms","0",0,"Obsolete setting, does nothing.",\N,\N,0,"Milliseconds","0",""
"23.3.4.17","handle_kafka_error_mode","default",0,"Obsolete setting, does nothing.",\N,\N,0,"HandleKafkaErrorMode","default",""
"23.3.4.17","database_replicated_ddl_output","1",0,"Obsolete setting, does nothing.",\N,\N,0,"Bool","1",""
"23.3.4.17","replication_alter_columns_timeout","60",0,"Obsolete setting, does nothing.",\N,\N,0,"UInt64","60",""
"23.3.4.17","odbc_max_field_size","0",0,"Obsolete setting, does nothing.",\N,\N,0,"UInt64","0",""
"23.3.4.17","allow_experimental_map_type","1",0,"Obsolete setting, does nothing.",\N,\N,0,"Bool","1",""
"23.3.4.17","merge_tree_clear_old_temporary_directories_interval_seconds","60",0,"Obsolete setting, does nothing.",\N,\N,0,"UInt64","60",""
"23.3.4.17","merge_tree_clear_old_parts_interval_seconds","1",0,"Obsolete setting, does nothing.",\N,\N,0,"UInt64","1",""
"23.3.4.17","partial_merge_join_optimizations","0",0,"Obsolete setting, does nothing.",\N,\N,0,"UInt64","0",""
"23.3.4.17","max_alter_threads","'auto(12)'",0,"Obsolete setting, does nothing.",\N,\N,0,"MaxThreads","'auto(12)'",""
"23.3.4.17","allow_experimental_projection_optimization","1",0,"Obsolete setting, does nothing.",\N,\N,0,"Bool","1",""
"23.3.4.17","background_buffer_flush_schedule_pool_size","16",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,0,"UInt64","16",""
"23.3.4.17","background_pool_size","16",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,0,"UInt64","16",""
"23.3.4.17","background_merges_mutations_concurrency_ratio","2",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,0,"Float","2",""
"23.3.4.17","background_move_pool_size","8",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,0,"UInt64","8",""
"23.3.4.17","background_fetches_pool_size","8",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,0,"UInt64","8",""
"23.3.4.17","background_common_pool_size","8",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,0,"UInt64","8",""
"23.3.4.17","background_schedule_pool_size","128",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,0,"UInt64","128",""
"23.3.4.17","background_message_broker_schedule_pool_size","16",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,0,"UInt64","16",""
"23.3.4.17","background_distributed_schedule_pool_size","16",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,0,"UInt64","16",""
"23.3.4.17","default_database_engine","Atomic",0,"Obsolete setting, does nothing.",\N,\N,0,"DefaultDatabaseEngine","Atomic",""
"23.3.4.17","max_pipeline_depth","0",0,"Obsolete setting, does nothing.",\N,\N,0,"UInt64","0",""
"23.3.4.17","temporary_live_view_timeout","1",0,"Obsolete setting, does nothing.",\N,\N,0,"Seconds","1",""
"23.3.4.17","async_insert_cleanup_timeout_ms","1000",0,"Obsolete setting, does nothing.",\N,\N,0,"Milliseconds","1000",""
"23.3.4.17","optimize_fuse_sum_count_avg","0",0,"Obsolete setting, does nothing.",\N,\N,0,"Bool","0",""
"23.3.4.17","drain_timeout","3",0,"Obsolete setting, does nothing.",\N,\N,0,"Seconds","3",""
"23.3.4.17","backup_threads","16",0,"Obsolete setting, does nothing.",\N,\N,0,"UInt64","16",""
"23.3.4.17","restore_threads","16",0,"Obsolete setting, does nothing.",\N,\N,0,"UInt64","16",""
"23.3.4.17","format_csv_delimiter",",",0,"The character to be considered as a delimiter in CSV data. If setting with a string, a string has to have a length of 1.",\N,\N,0,"Char",",",""
"23.3.4.17","format_csv_allow_single_quotes","0",0,"If it is set to true, allow strings in single quotes.",\N,\N,0,"Bool","0",""
"23.3.4.17","format_csv_allow_double_quotes","1",0,"If it is set to true, allow strings in double quotes.",\N,\N,0,"Bool","1",""
"23.3.4.17","output_format_csv_crlf_end_of_line","0",0,"If it is set true, end of line in CSV format will be \r\n instead of \n.",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_csv_enum_as_number","0",0,"Treat inserted enum values in CSV formats as enum indices",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_csv_arrays_as_nested_csv","0",0,"When reading Array from CSV, expect that its elements were serialized in nested CSV and then put into string. Example: ""[""""Hello"""", """"world"""", """"42"""""""" TV""""]"". Braces around array can be omitted.",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_skip_unknown_fields","1",0,"Skip columns with unknown names from input data (it works for JSONEachRow, -WithNames, -WithNamesAndTypes and TSKV formats).",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_with_names_use_header","1",0,"For -WithNames input formats this controls whether format parser is to assume that column data appear in the input exactly as they are specified in the header.",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_with_types_use_header","1",0,"For -WithNamesAndTypes input formats this controls whether format parser should check if data types from the input match data types from the header.",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_import_nested_json","0",0,"Map nested JSON data to nested tables (it works for JSONEachRow format).",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_defaults_for_omitted_fields","1",0,"For input data calculate default expressions for omitted fields (it works for JSONEachRow, -WithNames, -WithNamesAndTypes formats).",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_csv_empty_as_default","1",0,"Treat empty fields in CSV input as default values.",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_tsv_empty_as_default","0",0,"Treat empty fields in TSV input as default values.",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_tsv_enum_as_number","0",0,"Treat inserted enum values in TSV formats as enum indices.",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_null_as_default","1",0,"Initialize null fields with default values if the data type of this field is not nullable and it is supported by the input format",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_arrow_import_nested","0",0,"Allow to insert array of structs into Nested table in Arrow input format.",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_arrow_case_insensitive_column_matching","0",0,"Ignore case when matching Arrow columns with CH columns.",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_orc_import_nested","0",0,"Allow to insert array of structs into Nested table in ORC input format.",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_orc_row_batch_size","100000",0,"Batch size when reading ORC stripes.",\N,\N,0,"Int64","100000",""
"23.3.4.17","input_format_orc_case_insensitive_column_matching","0",0,"Ignore case when matching ORC columns with CH columns.",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_parquet_import_nested","0",0,"Allow to insert array of structs into Nested table in Parquet input format.",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_parquet_case_insensitive_column_matching","0",0,"Ignore case when matching Parquet columns with CH columns.",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_allow_seeks","1",0,"Allow seeks while reading in ORC/Parquet/Arrow input formats",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_orc_allow_missing_columns","0",0,"Allow missing columns while reading ORC input formats",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_parquet_allow_missing_columns","0",0,"Allow missing columns while reading Parquet input formats",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_arrow_allow_missing_columns","0",0,"Allow missing columns while reading Arrow input formats",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_hive_text_fields_delimiter","",0,"Delimiter between fields in Hive Text File",\N,\N,0,"Char","",""
"23.3.4.17","input_format_hive_text_collection_items_delimiter","",0,"Delimiter between collection(array or map) items in Hive Text File",\N,\N,0,"Char","",""
"23.3.4.17","input_format_hive_text_map_keys_delimiter","",0,"Delimiter between a pair of map key/values in Hive Text File",\N,\N,0,"Char","",""
"23.3.4.17","input_format_msgpack_number_of_columns","0",0,"The number of columns in inserted MsgPack data. Used for automatic schema inference from data.",\N,\N,0,"UInt64","0",""
"23.3.4.17","output_format_msgpack_uuid_representation","ext",0,"The way how to output UUID in MsgPack format.",\N,\N,0,"MsgPackUUIDRepresentation","ext",""
"23.3.4.17","input_format_max_rows_to_read_for_schema_inference","25000",0,"The maximum rows of data to read for automatic schema inference",\N,\N,0,"UInt64","25000",""
"23.3.4.17","input_format_csv_use_best_effort_in_schema_inference","1",0,"Use some tweaks and heuristics to infer schema in CSV format",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_tsv_use_best_effort_in_schema_inference","1",0,"Use some tweaks and heuristics to infer schema in TSV format",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_csv_detect_header","1",0,"Automatically detect header with names and types in CSV format",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_tsv_detect_header","1",0,"Automatically detect header with names and types in TSV format",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_custom_detect_header","1",0,"Automatically detect header with names and types in CustomSeparated format",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_parquet_skip_columns_with_unsupported_types_in_schema_inference","0",0,"Skip columns with unsupported types while schema inference for format Parquet",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_parquet_max_block_size","8192",0,"Max block size for parquet reader.",\N,\N,0,"UInt64","8192",""
"23.3.4.17","input_format_protobuf_skip_fields_with_unsupported_types_in_schema_inference","0",0,"Skip fields with unsupported types while schema inference for format Protobuf",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_capn_proto_skip_fields_with_unsupported_types_in_schema_inference","0",0,"Skip columns with unsupported types while schema inference for format CapnProto",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_orc_skip_columns_with_unsupported_types_in_schema_inference","0",0,"Skip columns with unsupported types while schema inference for format ORC",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_arrow_skip_columns_with_unsupported_types_in_schema_inference","0",0,"Skip columns with unsupported types while schema inference for format Arrow",\N,\N,0,"Bool","0",""
"23.3.4.17","column_names_for_schema_inference","",0,"The list of column names to use in schema inference for formats without column names. The format: 'column1,column2,column3,...'",\N,\N,0,"String","",""
"23.3.4.17","schema_inference_hints","",0,"The list of column names and types to use in schema inference for formats without column names. The format: 'column_name1 column_type1, column_name2 column_type2, ...'",\N,\N,0,"String","",""
"23.3.4.17","schema_inference_make_columns_nullable","1",0,"If set to true, all inferred types will be Nullable in schema inference for formats without information about nullability.",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_json_read_bools_as_numbers","1",0,"Allow to parse bools as numbers in JSON input formats",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_json_try_infer_numbers_from_strings","1",0,"Try to infer numbers from string fields while schema inference",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_json_validate_types_from_metadata","1",0,"For JSON/JSONCompact/JSONColumnsWithMetadata input formats this controls whether format parser should check if data types from input metadata match data types of the corresponding columns from the table",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_json_read_numbers_as_strings","0",0,"Allow to parse numbers as strings in JSON input formats",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_json_read_objects_as_strings","1",0,"Allow to parse JSON objects as strings in JSON input formats",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_json_named_tuples_as_objects","1",0,"Deserialize named tuple columns as JSON objects",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_json_ignore_unknown_keys_in_named_tuple","1",0,"Ignore unknown keys in json object for named tuples",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_json_defaults_for_missing_elements_in_named_tuple","1",0,"Insert default value in named tuple element if it's missing in json object",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_try_infer_integers","1",0,"Try to infer integers instead of floats while schema inference in text formats",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_try_infer_dates","1",0,"Try to infer dates from string fields while schema inference in text formats",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_try_infer_datetimes","1",0,"Try to infer datetimes from string fields while schema inference in text formats",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_protobuf_flatten_google_wrappers","0",0,"Enable Google wrappers for regular non-nested columns, e.g. google.protobuf.StringValue 'str' for String column 'str'. For Nullable columns empty wrappers are recognized as defaults, and missing as nulls",\N,\N,0,"Bool","0",""
"23.3.4.17","output_format_protobuf_nullables_with_google_wrappers","0",0,"When serializing Nullable columns with Google wrappers, serialize default values as empty wrappers. If turned off, default and null values are not serialized",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_csv_skip_first_lines","0",0,"Skip specified number of lines at the beginning of data in CSV format",\N,\N,0,"UInt64","0",""
"23.3.4.17","input_format_tsv_skip_first_lines","0",0,"Skip specified number of lines at the beginning of data in TSV format",\N,\N,0,"UInt64","0",""
"23.3.4.17","input_format_native_allow_types_conversion","1",0,"Allow data types conversion in Native input format",\N,\N,0,"Bool","1",""
"23.3.4.17","date_time_input_format","basic",0,"Method to read DateTime from text input formats. Possible values: 'basic', 'best_effort' and 'best_effort_us'.",\N,\N,0,"DateTimeInputFormat","basic",""
"23.3.4.17","date_time_output_format","simple",0,"Method to write DateTime to text output. Possible values: 'simple', 'iso', 'unix_timestamp'.",\N,\N,0,"DateTimeOutputFormat","simple",""
"23.3.4.17","input_format_ipv4_default_on_conversion_error","0",0,"Deserialization of IPv4 will use default values instead of throwing exception on conversion error.",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_ipv6_default_on_conversion_error","0",0,"Deserialization of IPV6 will use default values instead of throwing exception on conversion error.",\N,\N,0,"Bool","0",""
"23.3.4.17","bool_true_representation","true",0,"Text to represent bool value in TSV/CSV formats.",\N,\N,0,"String","true",""
"23.3.4.17","bool_false_representation","false",0,"Text to represent bool value in TSV/CSV formats.",\N,\N,0,"String","false",""
"23.3.4.17","input_format_values_interpret_expressions","1",0,"For Values format: if the field could not be parsed by streaming parser, run SQL parser and try to interpret it as SQL expression.",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_values_deduce_templates_of_expressions","1",0,"For Values format: if the field could not be parsed by streaming parser, run SQL parser, deduce template of the SQL expression, try to parse all rows using template and then interpret expression for all rows.",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_values_accurate_types_of_literals","1",0,"For Values format: when parsing and interpreting expressions using template, check actual type of literal to avoid possible overflow and precision issues.",\N,\N,0,"Bool","1",""
"23.3.4.17","input_format_avro_allow_missing_fields","0",0,"For Avro/AvroConfluent format: when field is not found in schema use default value instead of error",\N,\N,0,"Bool","0",""
"23.3.4.17","input_format_avro_null_as_default","0",0,"For Avro/AvroConfluent format: insert default in case of null and non Nullable column",\N,\N,0,"Bool","0",""
"23.3.4.17","format_binary_max_string_size","1073741824",0,"The maximum allowed size for String in RowBinary format. It prevents allocating large amount of memory in case of corrupted data. 0 means there is no limit",\N,\N,0,"UInt64","1073741824",""
"23.3.4.17","format_binary_max_array_size","1073741824",0,"The maximum allowed size for Array in RowBinary format. It prevents allocating large amount of memory in case of corrupted data. 0 means there is no limit",\N,\N,0,"UInt64","1073741824",""
"23.3.4.17","format_avro_schema_registry_url","",0,"For AvroConfluent format: Confluent Schema Registry URL.",\N,\N,0,"URI","",""
"23.3.4.17","output_format_json_quote_64bit_integers","1",0,"Controls quoting of 64-bit integers in JSON output format.",\N,\N,0,"Bool","1",""
"23.3.4.17","output_format_json_quote_denormals","0",0,"Enables '+nan', '-nan', '+inf', '-inf' outputs in JSON output format.",\N,\N,0,"Bool","0",""
"23.3.4.17","output_format_json_quote_decimals","0",0,"Controls quoting of decimals in JSON output format.",\N,\N,0,"Bool","0",""
"23.3.4.17","output_format_json_quote_64bit_floats","0",0,"Controls quoting of 64-bit float numbers in JSON output format.",\N,\N,0,"Bool","0",""
"23.3.4.17","output_format_json_escape_forward_slashes","1",0,"Controls escaping forward slashes for string outputs in JSON output format. This is intended for compatibility with JavaScript. Don't confuse with backslashes that are always escaped.",\N,\N,0,"Bool","1",""
"23.3.4.17","output_format_json_named_tuples_as_objects","1",0,"Serialize named tuple columns as JSON objects.",\N,\N,0,"Bool","1",""
"23.3.4.17","output_format_json_array_of_rows","0",0,"Output a JSON array of all rows in JSONEachRow(Compact) format.",\N,\N,0,"Bool","0",""
"23.3.4.17","output_format_json_validate_utf8","0",0,"Validate UTF-8 sequences in JSON output formats, doesn't impact formats JSON/JSONCompact/JSONColumnsWithMetadata, they always validate utf8",\N,\N,0,"Bool","0",""
"23.3.4.17","format_json_object_each_row_column_for_object_name","",0,"The name of column that will be used as object names in JSONObjectEachRow format. Column type should be String",\N,\N,0,"String","",""
"23.3.4.17","output_format_pretty_max_rows","10000",0,"Rows limit for Pretty formats.",\N,\N,0,"UInt64","10000",""
"23.3.4.17","output_format_pretty_max_column_pad_width","250",0,"Maximum width to pad all values in a column in Pretty formats.",\N,\N,0,"UInt64","250",""
"23.3.4.17","output_format_pretty_max_value_width","10000",0,"Maximum width of value to display in Pretty formats. If greater - it will be cut.",\N,\N,0,"UInt64","10000",""
"23.3.4.17","output_format_pretty_color","1",0,"Use ANSI escape sequences to paint colors in Pretty formats",\N,\N,0,"Bool","1",""
"23.3.4.17","output_format_pretty_grid_charset","UTF-8",0,"Charset for printing grid borders. Available charsets: ASCII, UTF-8 (default one).",\N,\N,0,"String","UTF-8",""
"23.3.4.17","output_format_parquet_row_group_size","1000000",0,"Row group size in rows.",\N,\N,0,"UInt64","1000000",""
"23.3.4.17","output_format_parquet_string_as_string","0",0,"Use Parquet String type instead of Binary for String columns.",\N,\N,0,"Bool","0",""
"23.3.4.17","output_format_parquet_fixed_string_as_fixed_byte_array","1",0,"Use Parquet FIXED_LENGTH_BYTE_ARRAY type instead of Binary for FixedString columns.",\N,\N,0,"Bool","1",""
