"ch_version","name","value","changed","description","min","max","disallowed_values","readonly","type","default","alias_for","is_obsolete","tier"
"25.7.3.13","push_external_roles_in_interserver_queries","1",0,"Enable pushing user roles from originator to other nodes while performing a query.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","shared_merge_tree_sync_parts_on_partition_operations","1",0,"Automatically synchronize set of data parts after MOVE|REPLACE|ATTACH partition operations in SMT tables. Cloud only",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","implicit_table_at_top_level","",0,"If not empty, queries without FROM at the top level will read from this table instead of system.one.

This is used in clickhouse-local for input data processing.
The setting could be set explicitly by a user but is not intended for this type of usage.

Subqueries are not affected by this setting (neither scalar, FROM, or IN subqueries).
SELECTs at the top level of UNION, INTERSECT, EXCEPT chains are treated uniformly and affected by this setting, regardless of their grouping in parentheses.
It is unspecified how this setting affects views and distributed queries.

The setting accepts a table name (then the table is resolved from the current database) or a qualified name in the form of 'database.table'.
Both database and table names have to be unquoted - only simple identifiers are allowed.",\N,\N,"[]",0,"String","","",0,"Production"
"25.7.3.13","allow_experimental_variant_type","1",0,"Allows creation of [Variant](../../sql-reference/data-types/variant.md) data type.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","enable_variant_type","1",0,"Allows creation of [Variant](../../sql-reference/data-types/variant.md) data type.",\N,\N,"[]",0,"Bool","1","allow_experimental_variant_type",0,"Production"
"25.7.3.13","allow_experimental_dynamic_type","1",0,"Allows creation of [Dynamic](../../sql-reference/data-types/dynamic.md) data type.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","enable_dynamic_type","1",0,"Allows creation of [Dynamic](../../sql-reference/data-types/dynamic.md) data type.",\N,\N,"[]",0,"Bool","1","allow_experimental_dynamic_type",0,"Production"
"25.7.3.13","allow_experimental_json_type","1",0,"Allows creation of [JSON](../../sql-reference/data-types/newjson.md) data type.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","enable_json_type","1",0,"Allows creation of [JSON](../../sql-reference/data-types/newjson.md) data type.",\N,\N,"[]",0,"Bool","1","allow_experimental_json_type",0,"Production"
"25.7.3.13","allow_general_join_planning","1",0,"Allows a more general join planning algorithm that can handle more complex conditions, but only works with hash join. If hash join is not enabled, then the usual join planning algorithm is used regardless of the value of this setting.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","merge_table_max_tables_to_look_for_schema_inference","1000",0,"When creating a `Merge` table without an explicit schema or when using the `merge` table function, infer schema as a union of not more than the specified number of matching tables.
If there is a larger number of tables, the schema will be inferred from the first specified number of tables.",\N,\N,"[]",0,"UInt64","1000","",0,"Production"
"25.7.3.13","validate_enum_literals_in_operators","0",0,"If enabled, validate enum literals in operators like `IN`, `NOT IN`, `==`, `!=` against the enum type and throw an exception if the literal is not a valid enum value.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","max_autoincrement_series","1000",0,"The limit on the number of series created by the `generateSeriesID` function.

As each series represents a node in Keeper, it is recommended to have no more than a couple of millions of them.",\N,\N,"[]",0,"UInt64","1000","",0,"Production"
"25.7.3.13","use_hive_partitioning","1",0,"When enabled, ClickHouse will detect Hive-style partitioning in path (`/name=value/`) in file-like table engines [File](/sql-reference/table-functions/file#hive-style-partitioning)/[S3](/sql-reference/table-functions/s3#hive-style-partitioning)/[URL](/sql-reference/table-functions/url#hive-style-partitioning)/[HDFS](/sql-reference/table-functions/hdfs#hive-style-partitioning)/[AzureBlobStorage](/sql-reference/table-functions/azureBlobStorage#hive-style-partitioning) and will allow to use partition columns as virtual columns in the query. These virtual columns will have the same names as in the partitioned path, but starting with `_`.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","parallel_hash_join_threshold","100000",0,"When hash-based join algorithm is applied, this threshold helps to decide between using `hash` and `parallel_hash` (only if estimation of the right table size is available).
The former is used when we know that the right table size is below the threshold.",\N,\N,"[]",0,"UInt64","100000","",0,"Production"
"25.7.3.13","apply_settings_from_server","1",0,"Whether the client should accept settings from server.

This only affects operations performed on the client side, in particular parsing the INSERT input data and formatting the query result. Most of query execution happens on the server and is not affected by this setting.

Normally this setting should be set in user profile (users.xml or queries like `ALTER USER`), not through the client (client command line arguments, `SET` query, or `SETTINGS` section of `SELECT` query). Through the client it can be changed to false, but can't be changed to true (because the server won't send the settings if user profile has `apply_settings_from_server = false`).

Note that initially (24.12) there was a server setting (`send_settings_to_client`), but latter it got replaced with this client setting, for better usability.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","allow_archive_path_syntax","1",0,"File/S3 engines/table function will parse paths with '::' as `<archive> :: <file>` if the archive has correct extension.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","low_priority_query_wait_time_ms","1000",0,"When the query prioritization mechanism is employed (see setting `priority`), low-priority queries wait for higher-priority queries to finish. This setting specifies the duration of waiting.",\N,\N,"[]",0,"Milliseconds","1000","",0,"Beta"
"25.7.3.13","min_os_cpu_wait_time_ratio_to_throw","0",0,"Min ratio between OS CPU wait (OSCPUWaitMicroseconds metric) and busy (OSCPUVirtualTimeMicroseconds metric) times to consider rejecting queries. Linear interpolation between min and max ratio is used to calculate the probability, the probability is 0 at this point.",\N,\N,"[]",0,"Float","0","",0,"Production"
"25.7.3.13","max_os_cpu_wait_time_ratio_to_throw","0",0,"Max ratio between OS CPU wait (OSCPUWaitMicroseconds metric) and busy (OSCPUVirtualTimeMicroseconds metric) times to consider rejecting queries. Linear interpolation between min and max ratio is used to calculate the probability, the probability is 1 at this point.",\N,\N,"[]",0,"Float","0","",0,"Production"
"25.7.3.13","enable_parallel_blocks_marshalling","1",0,"Affects only distributed queries. If enabled, blocks will be (de)serialized and (de)compressed on pipeline threads (i.e. with higher parallelism that what we have by default) before/after sending to the initiator.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","min_outstreams_per_resize_after_split","24",0,"Specifies the minimum number of output streams of a `Resize` or `StrictResize` processor after the split is performed during pipeline generation. If the resulting number of streams is less than this value, the split operation will not occur.

### What is a Resize Node
A `Resize` node is a processor in the query pipeline that adjusts the number of data streams flowing through the pipeline. It can either increase or decrease the number of streams to balance the workload across multiple threads or processors. For example, if a query requires more parallelism, the `Resize` node can split a single stream into multiple streams. Conversely, it can merge multiple streams into fewer streams to consolidate data processing.

The `Resize` node ensures that data is evenly distributed across streams, maintaining the structure of the data blocks. This helps optimize resource utilization and improve query performance.

### Why the Resize Node Needs to Be Split
During pipeline execution, ExecutingGraph::Node::status_mutex of the centrally-hubbed `Resize` node is heavily contended especially in high-core-count environments, and this contention leads to:
1. Increased latency for ExecutingGraph::updateNode, directly impacting query performance.
2. Excessive CPU cycles are wasted in spin-lock contention (native_queued_spin_lock_slowpath), degrading efficiency.
3. Reduced CPU utilization, limiting parallelism and throughput.

### How the Resize Node Gets Split
1. The number of output streams is checked to ensure the split could be performed: the output streams of each split processor meet or exceed the `min_outstreams_per_resize_after_split` threshold.
2. The `Resize` node is divided into smaller `Resize` nodes with equal count of ports, each handling a subset of input and output streams.
3. Each group is processed independently, reducing the lock contention.

### Splitting Resize Node with Arbitrary Inputs/Outputs
In some cases, where the inputs/outputs are indivisible by the number of split `Resize` nodes, some inputs are connected to `NullSource`s and some outputs are connected to `NullSink`s. This allows the split to occur without affecting the overall data flow.

### Purpose of the Setting
The `min_outstreams_per_resize_after_split` setting ensures that the splitting of `Resize` nodes is meaningful and avoids creating too few streams, which could lead to inefficient parallel processing. By enforcing a minimum number of output streams, this setting helps maintain a balance between parallelism and overhead, optimizing query execution in scenarios involving stream splitting and merging.

### Disabling the Setting
To disable the split of `Resize` nodes, set this setting to 0. This will prevent the splitting of `Resize` nodes during pipeline generation, allowing them to retain their original structure without division into smaller nodes.",\N,\N,"[]",0,"UInt64","24","",0,"Production"
"25.7.3.13","function_date_trunc_return_type_behavior","0",0,"Allows to change the behaviour of the result type of `dateTrunc` function.

Possible values:
- 0 - When the second argument is `DateTime64/Date32` the return type will be `DateTime64/Date32` regardless of the time unit in the first argument.
- 1 - For `Date32` the result is always `Date`. For `DateTime64` the result is `DateTime` for time units `second` and higher.",\N,\N,"[]",0,"UInt64","0","",0,"Production"
"25.7.3.13","allow_experimental_materialized_postgresql_table","0",0,"Allows to use the MaterializedPostgreSQL table engine. Disabled by default, because this feature is experimental",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_funnel_functions","0",0,"Enable experimental functions for funnel analysis.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_nlp_functions","0",0,"Enable experimental functions for natural language processing.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_hash_functions","0",0,"Enable experimental hash functions",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_object_type","0",0,"Allow the obsolete Object data type",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_time_series_table","0",0,"Allows creation of tables with the [TimeSeries](../../engines/table-engines/integrations/time-series.md) table engine. Possible values:
- 0 — the [TimeSeries](../../engines/table-engines/integrations/time-series.md) table engine is disabled.
- 1 — the [TimeSeries](../../engines/table-engines/integrations/time-series.md) table engine is enabled.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_codecs","0",0,"If it is set to true, allow to specify experimental compression codecs (but we don't have those yet and this option does nothing).",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_vector_similarity_index","0",0,"Enable vector similarity index.",\N,\N,"[]",0,"Bool","0","",0,"Beta"
"25.7.3.13","enable_vector_similarity_index","0",0,"Enable vector similarity index.",\N,\N,"[]",0,"Bool","0","allow_experimental_vector_similarity_index",0,"Beta"
"25.7.3.13","max_limit_for_vector_search_queries","1000",0,"SELECT queries with LIMIT bigger than this setting cannot use vector similarity indices. Helps to prevent memory overflows in vector similarity indices.",\N,\N,"[]",0,"UInt64","1000","",0,"Beta"
"25.7.3.13","hnsw_candidate_list_size_for_search","256",0,"The size of the dynamic candidate list when searching the vector similarity index, also known as 'ef_search'.",\N,\N,"[]",0,"UInt64","256","",0,"Beta"
"25.7.3.13","vector_search_filter_strategy","auto",0,"If a vector search query has a WHERE clause, this setting determines if it is evaluated first (pre-filtering) OR if the vector similarity index is checked first (post-filtering). Possible values:
- 'auto' - Postfiltering (the exact semantics may change in future).
- 'postfilter' - Use vector similarity index to identify the nearest neighbours, then apply other filters
- 'prefilter' - Evaluate other filters first, then perform brute-force search to identify neighbours.",\N,\N,"[]",0,"VectorSearchFilterStrategy","auto","",0,"Beta"
"25.7.3.13","vector_search_postfilter_multiplier","1",0,"Multiply the fetched nearest neighbors from the vector similarity index by this number before performing post-filtering on other predicates.",\N,\N,"[]",0,"Float","1","",0,"Beta"
"25.7.3.13","throw_on_unsupported_query_inside_transaction","1",0,"Throw exception if unsupported query is used inside transaction",\N,\N,"[]",0,"Bool","1","",0,"Experimental"
"25.7.3.13","wait_changes_become_visible_after_commit_mode","wait_unknown",0,"Wait for committed changes to become actually visible in the latest snapshot",\N,\N,"[]",0,"TransactionsWaitCSNMode","wait_unknown","",0,"Experimental"
"25.7.3.13","implicit_transaction","0",0,"If enabled and not already inside a transaction, wraps the query inside a full transaction (begin + commit or rollback)",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","grace_hash_join_initial_buckets","1",0,"Initial number of grace hash join buckets",\N,\N,"[]",0,"NonZeroUInt64","1","",0,"Experimental"
"25.7.3.13","grace_hash_join_max_buckets","1024",0,"Limit on the number of grace hash join buckets",\N,\N,"[]",0,"NonZeroUInt64","1024","",0,"Experimental"
"25.7.3.13","join_to_sort_minimum_perkey_rows","40",0,"The lower limit of per-key average rows in the right table to determine whether to rerange the right table by key in left or inner join. This setting ensures that the optimization is not applied for sparse table keys",\N,\N,"[]",0,"UInt64","40","",0,"Experimental"
"25.7.3.13","join_to_sort_maximum_table_rows","10000",0,"The maximum number of rows in the right table to determine whether to rerange the right table by key in left or inner join.",\N,\N,"[]",0,"UInt64","10000","",0,"Experimental"
"25.7.3.13","allow_experimental_join_right_table_sorting","0",0,"If it is set to true, and the conditions of `join_to_sort_minimum_perkey_rows` and `join_to_sort_maximum_table_rows` are met, rerange the right table by key to improve the performance in left or inner hash join.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_statistics_optimize","0",0,"Allows using statistics to optimize queries",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_statistic_optimize","0",0,"Allows using statistics to optimize queries",\N,\N,"[]",0,"Bool","0","allow_statistics_optimize",0,"Experimental"
"25.7.3.13","allow_experimental_statistics","0",0,"Allows defining columns with [statistics](../../engines/table-engines/mergetree-family/mergetree.md/#table_engine-mergetree-creating-a-table) and [manipulate statistics](../../engines/table-engines/mergetree-family/mergetree.md/#column-statistics).",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_statistic","0",0,"Allows defining columns with [statistics](../../engines/table-engines/mergetree-family/mergetree.md/#table_engine-mergetree-creating-a-table) and [manipulate statistics](../../engines/table-engines/mergetree-family/mergetree.md/#column-statistics).",\N,\N,"[]",0,"Bool","0","allow_experimental_statistics",0,"Experimental"
"25.7.3.13","allow_experimental_full_text_index","0",0,"If it is set to true, allow to use experimental text index.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_lightweight_update","0",0,"Allow to use lightweight updates.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_live_view","0",0,"Allows creation of a deprecated LIVE VIEW.

Possible values:

- 0 — Working with live views is disabled.
- 1 — Working with live views is enabled.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","live_view_heartbeat_interval","15",0,"The heartbeat interval in seconds to indicate live query is alive.",\N,\N,"[]",0,"Seconds","15","",0,"Experimental"
"25.7.3.13","max_live_view_insert_blocks_before_refresh","64",0,"Limit maximum number of inserted blocks after which mergeable blocks are dropped and query is re-executed.",\N,\N,"[]",0,"UInt64","64","",0,"Experimental"
"25.7.3.13","allow_experimental_window_view","0",0,"Enable WINDOW VIEW. Not mature enough.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","window_view_clean_interval","60",0,"The clean interval of window view in seconds to free outdated data.",\N,\N,"[]",0,"Seconds","60","",0,"Experimental"
"25.7.3.13","window_view_heartbeat_interval","15",0,"The heartbeat interval in seconds to indicate watch query is alive.",\N,\N,"[]",0,"Seconds","15","",0,"Experimental"
"25.7.3.13","wait_for_window_view_fire_signal_timeout","10",0,"Timeout for waiting for window view fire signal in event time processing",\N,\N,"[]",0,"Seconds","10","",0,"Experimental"
"25.7.3.13","stop_refreshable_materialized_views_on_startup","0",0,"On server startup, prevent scheduling of refreshable materialized views, as if with SYSTEM STOP VIEWS. You can manually start them with `SYSTEM START VIEWS` or `SYSTEM START VIEW <name>` afterwards. Also applies to newly created views. Has no effect on non-refreshable materialized views.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_database_materialized_postgresql","0",0,"Allow to create database with Engine=MaterializedPostgreSQL(...).",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_query_deduplication","0",0,"Experimental data deduplication for SELECT queries based on part UUIDs",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_database_iceberg","0",0,"Allow experimental database engine DataLakeCatalog with catalog_type = 'iceberg'",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_database_unity_catalog","0",0,"Allow experimental database engine DataLakeCatalog with catalog_type = 'unity'",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_database_glue_catalog","0",0,"Allow experimental database engine DataLakeCatalog with catalog_type = 'glue'",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_database_hms_catalog","0",0,"Allow experimental database engine DataLakeCatalog with catalog_type = 'hms'",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_kusto_dialect","0",0,"Enable Kusto Query Language (KQL) - an alternative to SQL.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_prql_dialect","0",0,"Enable PRQL - an alternative to SQL.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","enable_adaptive_memory_spill_scheduler","0",0,"Trigger processor to spill data into external storage adpatively. grace join is supported at present.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_delta_kernel_rs","1",0,"Allow experimental delta-kernel-rs implementation.",\N,\N,"[]",0,"Bool","1","",0,"Beta"
"25.7.3.13","allow_experimental_insert_into_iceberg","0",0,"Allow to execute `insert` queries into iceberg.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","make_distributed_plan","0",0,"Make distributed query plan.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","distributed_plan_execute_locally","0",0,"Run all tasks of a distributed query plan locally. Useful for testing and debugging.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","distributed_plan_default_shuffle_join_bucket_count","8",0,"Default number of buckets for distributed shuffle-hash-join.",\N,\N,"[]",0,"UInt64","8","",0,"Experimental"
"25.7.3.13","distributed_plan_default_reader_bucket_count","8",0,"Default number of tasks for parallel reading in distributed query. Tasks are spread across between replicas.",\N,\N,"[]",0,"UInt64","8","",0,"Experimental"
"25.7.3.13","distributed_plan_optimize_exchanges","1",0,"Removes unnecessary exchanges in distributed query plan. Disable it for debugging.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","distributed_plan_force_exchange_kind","",0,"Force specified kind of Exchange operators between distributed query stages.

Possible values:

 - '' - do not force any kind of Exchange operators, let the optimizer choose,
 - 'Persisted' - use temporary files in object storage,
 - 'Streaming' - stream exchange data over network.",\N,\N,"[]",0,"String","","",0,"Experimental"
"25.7.3.13","distributed_plan_max_rows_to_broadcast","20000",0,"Maximum rows to use broadcast join instead of shuffle join in distributed query plan.",\N,\N,"[]",0,"UInt64","20000","",0,"Experimental"
"25.7.3.13","distributed_plan_force_shuffle_aggregation","0",0,"Use Shuffle aggregation strategy instead of PartialAggregation + Merge in distributed query plan.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_time_series_aggregate_functions","0",0,"Experimental timeSeries* aggregate functions for Prometheus-like timeseries resampling, rate, delta calculation.",\N,\N,"[]",0,"Bool","0","",0,"Experimental"
"25.7.3.13","allow_experimental_ts_to_grid_aggregate_function","0",0,"Experimental timeSeries* aggregate functions for Prometheus-like timeseries resampling, rate, delta calculation.",\N,\N,"[]",0,"Bool","0","allow_experimental_time_series_aggregate_functions",0,"Experimental"
"25.7.3.13","update_insert_deduplication_token_in_dependent_materialized_views","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","max_memory_usage_for_all_queries","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","0","",1,"Obsolete"
"25.7.3.13","multiple_joins_rewriter_version","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","0","",1,"Obsolete"
"25.7.3.13","enable_debug_queries","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","allow_experimental_database_atomic","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","allow_experimental_bigint_types","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","allow_experimental_window_functions","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","allow_experimental_geo_types","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","allow_experimental_query_cache","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","allow_experimental_alter_materialized_view_structure","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","allow_experimental_shared_merge_tree","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","allow_experimental_database_replicated","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","allow_experimental_refreshable_materialized_view","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","allow_experimental_bfloat16_type","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","allow_experimental_inverted_index","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","async_insert_stale_timeout_ms","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Milliseconds","0","",1,"Obsolete"
"25.7.3.13","handle_kafka_error_mode","default",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"StreamingHandleErrorMode","default","",1,"Obsolete"
"25.7.3.13","database_replicated_ddl_output","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","replication_alter_columns_timeout","60",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","60","",1,"Obsolete"
"25.7.3.13","odbc_max_field_size","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","0","",1,"Obsolete"
"25.7.3.13","allow_experimental_map_type","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","merge_tree_clear_old_temporary_directories_interval_seconds","60",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","60","",1,"Obsolete"
"25.7.3.13","merge_tree_clear_old_parts_interval_seconds","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","1","",1,"Obsolete"
"25.7.3.13","partial_merge_join_optimizations","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","0","",1,"Obsolete"
"25.7.3.13","max_alter_threads","'auto(12)'",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"MaxThreads","'auto(12)'","",1,"Obsolete"
"25.7.3.13","use_mysql_types_in_show_columns","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","s3queue_allow_experimental_sharded_mode","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","lightweight_mutation_projection_mode","throw",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"LightweightMutationProjectionMode","throw","",1,"Obsolete"
"25.7.3.13","use_local_cache_for_remote_storage","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","allow_experimental_join_condition","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","background_buffer_flush_schedule_pool_size","16",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","16","",1,"Obsolete"
"25.7.3.13","background_pool_size","16",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","16","",1,"Obsolete"
"25.7.3.13","background_merges_mutations_concurrency_ratio","2",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"Float","2","",1,"Obsolete"
"25.7.3.13","background_move_pool_size","8",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","8","",1,"Obsolete"
"25.7.3.13","background_fetches_pool_size","8",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","8","",1,"Obsolete"
"25.7.3.13","background_common_pool_size","8",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","8","",1,"Obsolete"
"25.7.3.13","background_schedule_pool_size","128",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","128","",1,"Obsolete"
"25.7.3.13","background_message_broker_schedule_pool_size","16",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","16","",1,"Obsolete"
"25.7.3.13","background_distributed_schedule_pool_size","16",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","16","",1,"Obsolete"
"25.7.3.13","max_remote_read_network_bandwidth_for_server","0",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","0","",1,"Obsolete"
"25.7.3.13","max_remote_write_network_bandwidth_for_server","0",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","0","",1,"Obsolete"
"25.7.3.13","async_insert_threads","16",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","16","",1,"Obsolete"
"25.7.3.13","max_replicated_fetches_network_bandwidth_for_server","0",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","0","",1,"Obsolete"
"25.7.3.13","max_replicated_sends_network_bandwidth_for_server","0",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","0","",1,"Obsolete"
"25.7.3.13","max_entries_for_hash_table_stats","10000",0,"User-level setting is deprecated, and it must be defined in the server configuration instead.",\N,\N,"[]",0,"UInt64","10000","",1,"Obsolete"
"25.7.3.13","default_database_engine","Atomic",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"DefaultDatabaseEngine","Atomic","",1,"Obsolete"
"25.7.3.13","max_pipeline_depth","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","0","",1,"Obsolete"
"25.7.3.13","temporary_live_view_timeout","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Seconds","1","",1,"Obsolete"
"25.7.3.13","async_insert_cleanup_timeout_ms","1000",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Milliseconds","1000","",1,"Obsolete"
"25.7.3.13","optimize_fuse_sum_count_avg","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","drain_timeout","3",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Seconds","3","",1,"Obsolete"
"25.7.3.13","backup_threads","16",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","16","",1,"Obsolete"
"25.7.3.13","restore_threads","16",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","16","",1,"Obsolete"
"25.7.3.13","optimize_duplicate_order_by_and_distinct","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","parallel_replicas_min_number_of_granules_to_enable","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","0","",1,"Obsolete"
"25.7.3.13","parallel_replicas_custom_key_filter_type","default",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"ParallelReplicasCustomKeyFilterType","default","",1,"Obsolete"
